runNumber() eventNumber() chargedFE.eta() chargedFE.phi() chargedFE.e() chargedFE.pt() charge() signalType()
410000 21655 1.42008 -2.89515 16650.5 7604.19 -1 8208 
410000 21655 1.87245 -2.73281 25258.5 7587.34 1 8208 
410000 21655 0.100202 2.96768 7516.3 7477.44 1 8208 
410000 21655 0.382282 0.69678 7347.75 6840.48 1 8208 
410000 21655 -0.0304066 -0.0728696 6741.08 6736.52 1 8208 
410000 21655 -0.0518429 -0.174918 6342.97 6332.93 -1 8208 
410000 21655 -0.513402 0.274096 6195.87 5458.92 -1 8208 
410000 21655 -0.397106 0.861117 1230.25 1131.89 1 8208 
410000 21655 1.36427 -2.90359 9987.47 4791.48 1 8208 
410000 21655 -1.10872 -2.44609 7525.68 4478.2 1 8208 
410000 21655 0.466806 0.734186 4705.95 4234.12 -1 8208 
410000 21655 -2.38633 -0.0341689 22264.9 4060.82 1 8208 
410000 21655 -0.188258 0.467289 4053.15 3980.01 1 8208 
410000 21655 0.0702275 -0.0599584 2933.88 2923.34 1 8208 
410000 21655 0.0718328 -0.16626 2772.13 2761.48 1 8208 
410000 21655 -0.47098 -2.23747 3249.97 2917.38 -1 8208 
410000 21655 -0.480965 -2.2918 2354.29 2102.27 -1 8208 
410000 21655 -0.0669577 -0.363841 2800.88 2791.14 1 8208 
410000 21655 -0.440272 -0.100567 2808.08 2553.13 1 8208 
410000 21655 0.179398 0.0473976 2473.87 2430.71 -1 8208 
410000 21655 0.233888 0.667105 1293.79 1251.84 1 8208 
410000 21655 1.07756 -0.301052 3609.2 2200.47 -1 8208 
410000 21655 0.33135 0.837178 2080.05 1966.42 -1 8208 
410000 21655 0.812532 1.88469 2594.64 1921.07 1 8208 
410000 21655 -1.56246 -2.8509 4472 1795.06 -1 8208 
410000 21655 -1.4676 3.06906 4048.46 1770.97 -1 8208 
410000 21655 -0.492677 -0.0717919 1884.24 1672 -1 8208 
410000 21655 0.586801 0.0403024 1967.71 1667.35 -1 8208 
410000 21655 0.0498441 -1.11115 1665.85 1657.93 1 8208 
410000 21655 1.49886 -2.96483 3538.75 1504.68 1 8208 
410000 21655 -0.0710098 2.87141 1479.46 1469.16 -1 8208 
410000 21655 2.11979 0.715444 6206.88 1468.82 1 8208 
410000 21655 -0.632361 -0.809989 1707.88 1410.61 1 8208 
410000 21655 -2.08205 -1.67154 5594.84 1373.28 -1 8208 
410000 21655 -2.06703 -1.21496 3385.78 842.784 1 8208 
410000 21655 2.1369 -2.90309 4997.51 1162.96 1 8208 
410000 21655 0.837699 0.695987 1497.46 1086.79 1 8208 
410000 21655 0.282423 -2.05685 1046.12 996.75 -1 8208 
410000 21655 -1.49803 -0.771354 2305.55 980.023 1 8208 
410000 21655 0.207011 0.472954 949.654 919.568 -1 8208 
410000 21655 -1.71464 1.53793 2596.43 904.2 -1 8208 
410000 21655 -2.21462 -2.66728 3945.83 851.044 -1 8208 
410000 21655 -2.22903 2.68457 3361.3 714.67 -1 8208 
410000 21655 0.262488 -0.0198766 3031.28 2926.66 -1 8208 
410000 21655 0.666358 0.484639 1587.84 1285.56 -1 8208 
410000 21660 -0.840099 0.716608 11464.8 8342.7 1 8208 
410000 21660 0.845079 -1.69193 4275.56 3099.18 -1 8208 
410000 21660 -0.580624 2.90534 3213.55 2736.19 1 8208 
410000 21660 2.32499 1.92002 13580.2 2630.58 1 8208 
410000 21660 -1.36475 -0.445715 5438.01 2607.17 -1 8208 
410000 21660 2.1056 0.526342 10109.9 2426 1 8208 
410000 21660 -0.829834 0.860912 3071.51 2248.64 1 8208 
410000 21660 -2.00161 1.02217 8309.07 2204.84 -1 8208 
410000 21660 -0.400155 1.33637 2307.27 2130.2 1 8208 
410000 21660 -0.0255723 2.86027 2088.22 2082.87 1 8208 
410000 21660 -0.639736 -2.06719 2502.15 2061.77 1 8208 
410000 21660 -1.22396 1.29126 3730.27 2017.85 -1 8208 
410000 21660 0.704139 -1.91498 2461.13 1952.73 1 8208 
410000 21660 2.3521 -0.873479 10250.7 1933.42 -1 8208 
410000 21660 -1.49228 1.76996 4461.18 1908.79 1 8208 
410000 21660 -1.2736 -2.01543 3618.77 1876.77 1 8208 
410000 21660 -1.50754 -0.36195 4440.75 1873.97 1 8208 
410000 21660 1.40633 1.4388 3981.23 1839.48 -1 8208 
410000 21660 -0.99436 -1.07605 2759.11 1793.44 -1 8208 
410000 21660 2.46212 -2.60575 10311.8 1745.4 1 8208 
410000 21660 -0.338173 3.0851 1804.85 1701.24 1 8208 
410000 21660 2.18956 2.55494 7645.97 1690.7 -1 8208 
410000 21660 -1.05857 2.99712 2698.96 1669.36 1 8208 
410000 21660 -1.5305 1.18049 3997.23 1651.79 1 8208 
410000 21660 1.38236 1.45484 3421.29 1614.26 -1 8208 
410000 21660 1.52701 -0.556878 3844.47 1593.64 -1 8208 
410000 21660 0.77328 0.401301 2082.26 1580.89 1 8208 
410000 21660 1.27323 1.71512 2984.54 1547.79 1 8208 
410000 21660 1.53415 0.963401 3751.52 1544.99 -1 8208 
410000 21660 1.376 -2.85097 3248.82 1541.36 1 8208 
410000 21660 0.678818 2.63333 1887.42 1518.71 -1 8208 
410000 21660 0.871067 -2.63013 2121.22 1507.59 1 8208 
410000 21660 -1.10209 -1.07463 2505.53 1496.81 -1 8208 
410000 21660 1.14356 -2.47218 2497.19 1442.63 1 8208 
410000 21660 -2.35074 -2.61656 7579.94 1431.47 1 8208 
410000 21660 0.291818 2.74895 1475.31 1408.3 1 8208 
410000 21660 -1.45152 0.384918 3168.26 1405.56 -1 8208 
410000 21660 -1.31372 0.306523 2730.92 1367.51 1 8208 
410000 21660 -0.167837 0.204048 1384.46 1358.24 -1 8208 
410000 21660 -0.841231 0.344373 1803.21 1307.3 1 8208 
410000 21660 0.730557 -1.91558 1677.68 1307.23 1 8208 
410000 21660 -1.79026 -0.430698 3978.47 1291.35 -1 8208 
410000 21660 0.848254 0.686255 1789.06 1290.72 -1 8208 
410000 21660 -1.04055 1.94646 2057.25 1289.25 1 8208 
410000 21660 1.46556 -3.08436 2884.13 1263.24 -1 8208 
410000 21660 -0.185152 0.874464 1238.58 1209.9 1 8208 
410000 21660 0.768105 0.921597 1589.04 1208.52 1 8208 
410000 21660 -1.45588 -0.250065 2732.94 1207.3 1 8208 
410000 21660 1.52675 1.15798 2893.33 1199.05 -1 8208 
410000 21660 -0.947007 -0.678763 1757.62 1181.48 1 8208 
410000 21660 0.67035 -0.484226 1447.32 1168.13 -1 8208 
410000 21660 -1.88937 0.200886 3814.65 1126.78 -1 8208 
410000 21660 -1.39623 -1.29759 2406.22 1120.55 1 8208 
410000 21660 0.906965 0.649973 1597.32 1104.8 1 8208 
410000 21660 -0.213434 0.500045 1128.76 1095.06 1 8208 
410000 21660 -0.37163 1.5387 1173.88 1089.45 1 8208 
410000 21660 1.59742 -0.0445637 2767.5 1074.91 -1 8208 
410000 21660 1.65403 -2.63604 2910.18 1072.77 1 8208 
410000 21660 -1.39312 -0.507802 2293.37 1070.76 1 8208 
410000 21660 -0.427944 1.45477 1176.57 1068.89 -1 8208 
410000 21660 -0.633975 1.78096 1295 1065.97 -1 8208 
410000 21660 -1.78114 -0.566154 3212.49 1051.41 -1 8208 
410000 21660 1.57559 -0.926834 2641.34 1046.58 1 8208 
410000 21660 0.181826 2.35524 1070.71 1044.26 1 8208 
410000 21660 -1.50069 2.31128 2454.9 1041.23 1 8208 
410000 21660 1.39051 1.69262 2198.94 1028.87 1 8208 
410000 21660 1.33276 1.92363 2085.83 1026.4 1 8208 
410000 21660 0.348519 -0.646165 1096.24 1024.47 1 8208 
410000 21660 1.33658 1.06089 2078.77 1019.52 1 8208 
410000 21660 -0.0822525 1.26647 1030.17 1017.23 -1 8208 
410000 21660 1.19292 0.205372 1806.53 1000.62 -1 8208 
410000 21660 0.7891 -2.45627 1308.27 979.644 1 8208 
410000 21660 1.65401 0.242892 2642.14 973.749 -1 8208 
410000 21660 -2.41742 2.3928 5502.42 973.049 1 8208 
410000 21660 1.25812 -1.9263 1829.56 959.361 -1 8208 
410000 21660 2.28048 1.90251 4728.92 956.505 1 8208 
410000 21660 -0.977491 2.63015 1437.68 943.225 -1 8208 
410000 21660 0.802364 1.37831 1269.75 942.161 1 8208 
410000 21660 0.597859 -1.01189 1114.01 933.389 -1 8208 
410000 21660 2.22722 -2.2179 4372.39 931.62 -1 8208 
410000 21660 1.45405 -2.36325 2069.09 914.645 1 8208 
410000 21660 2.34885 2.55013 4774.6 903.129 -1 8208 
410000 21660 2.12095 2.94813 3602.22 851.054 1 8208 
410000 21660 -2.13287 1.63676 3632.98 848.446 -1 8208 
410000 21660 1.22741 -1.56339 1567.6 842.747 1 8208 
410000 21660 0.759081 0.431353 1091.68 831.455 1 8208 
410000 21660 -2.44802 -1.37534 4721.2 810.02 1 8208 
410000 21660 -0.0810824 -1.90802 815.223 800.554 -1 8208 
410000 21660 2.37206 -1.97856 3869.8 715.322 -1 8208 
410000 21660 2.09595 2.29458 2896.42 700.829 1 8208 
410000 21660 2.36128 2.75647 3667.38 685.071 1 8208 
410000 21660 -2.24123 -3.05008 3115.54 654.47 1 8208 
410000 21660 2.41937 2.96115 3101.76 547.085 1 8208 
410000 21660 -2.07696 -3.01141 90917.7 22433.6 1 8208 
410000 21660 1.83646 0.126907 40091.8 12463.1 1 8208 
410000 21660 1.83912 0.136752 17913.2 5554.37 -1 8208 
410000 21660 0.931886 -1.71374 12277.5 8371.13 -1 8208 
410000 21660 -1.90082 2.16566 22816.7 6670.6 -1 8208 
410000 21660 -0.201101 1.36118 6038.38 5916.72 -1 8208 
410000 21660 -1.92551 2.3305 17294.5 4938 -1 8208 
410000 21660 -0.303181 -0.648072 4470.92 4270.94 -1 8208 
410000 21660 0.132306 -2.08809 4057.04 4019.41 1 8208 
410000 21660 2.40145 -1.44226 21645.1 3889.51 1 8208 
410000 21660 -2.2933 -2.30133 16868.2 3370.64 1 8208 
410000 21660 -0.206237 1.2508 3239.86 3169.22 1 8208 
410000 21660 0.0138835 -1.23141 3164.43 3161.05 -1 8208 
410000 21660 -1.50449 -1.48112 7375.72 3122.11 -1 8208 
410000 21660 -2.1391 -2.27649 12563 2918.21 -1 8208 
410000 21660 0.152863 1.57762 2715.6 2680.63 -1 8208 
410000 21660 1.52591 -1.45221 6139.52 2548.57 1 8208 
410000 21660 1.56671 -1.92586 2838.11 1133.96 -1 8208 
410000 21660 -0.987539 2.60975 3864.28 2526.41 1 8208 
410000 21660 1.06125 -1.8506 4007.68 2475.42 1 8208 
410000 21660 -1.13754 2.22392 4100.14 2382.64 1 8208 
410000 21660 -1.63163 -1.34401 5905.4 2224.54 -1 8208 
410000 21660 -1.57265 -0.892292 2735.91 1087.09 1 8208 
410000 21660 -0.956939 -2.11844 3269.22 2186.4 -1 8208 
410000 21660 -0.0235059 1.90542 2124.86 2119.69 1 8208 
410000 21660 0.533008 1.44277 2424.79 2113.39 1 8208 
410000 21660 2.00836 1.52733 7720.26 2035.26 1 8208 
410000 21660 -0.915519 0.544198 2938.52 2025.41 -1 8208 
410000 21660 -0.905999 1.44116 1154.89 796.531 1 8208 
410000 21660 1.86045 -1.90417 6318.05 1919.26 -1 8208 
410000 21660 -2.18454 1.57936 8494.87 1887.69 -1 8208 
410000 21660 -2.21008 -2.18825 8659.32 1876.89 1 8208 
410000 21660 -1.38752 1.89031 3943.02 1852.36 1 8208 
410000 21660 1.88869 -1.79459 6191.83 1830.9 1 8208 
410000 21660 1.87314 -1.97174 5938.1 1782.09 1 8208 
410000 21660 0.704914 2.8356 2195.96 1740.8 1 8208 
410000 21660 -0.172568 1.24034 1753.62 1722.35 -1 8208 
410000 21660 -2.26526 0.0454291 8267.39 1697.83 1 8208 
410000 21660 -2.47931 -2.02458 10095.3 1680.03 1 8208 
410000 21660 0.755556 -1.5278 2181.05 1675.23 1 8208 
410000 21660 -1.19961 -1.40736 3016.68 1664.83 1 8208 
410000 21660 0.159478 -1.93392 1653.2 1626.57 -1 8208 
410000 21660 2.16995 3.11743 7180.4 1618.35 1 8208 
410000 21660 0.653574 2.51623 1958.16 1599.27 1 8208 
410000 21660 -0.535644 0.201901 1719.87 1494.61 -1 8208 
410000 21660 1.18382 -1.99552 2636.06 1473.5 -1 8208 
410000 21660 -1.07216 1.17678 2390.81 1462.47 1 8208 
410000 21660 -1.19226 0.512215 1877.87 1040.94 -1 8208 
410000 21660 -0.311945 -1.89346 1510.41 1433.62 1 8208 
410000 21660 1.75262 0.119163 4249.92 1429.46 -1 8208 
410000 21660 0.687523 0.919485 1765.09 1412.4 -1 8208 
410000 21660 -0.122235 -0.863648 1414.76 1397.4 1 8208 
410000 21660 -0.271231 1.41982 1434.67 1376.9 -1 8208 
410000 21660 0.553476 -2.17898 1576.41 1357.01 1 8208 
410000 21660 -2.23183 -0.319653 6129.7 1300.49 1 8208 
410000 21660 1.11315 -1.91781 2190.4 1296.35 -1 8208 
410000 21660 -2.25897 1.86343 6271.63 1295.78 -1 8208 
410000 21660 -2.29702 0.00252914 6454.73 1284.85 1 8208 
410000 21660 1.41512 -1.10025 2778.38 1272.92 -1 8208 
410000 21660 -0.10698 1.24005 1268.15 1253.27 -1 8208 
410000 21660 -2.07397 0.264923 4957.68 1226.35 -1 8208 
410000 21660 -0.580055 -2.81273 1390.44 1179.38 1 8208 
410000 21660 1.95006 0.317018 4216.81 1175.37 1 8208 
410000 21660 -1.75747 0.558064 3382.09 1132.03 1 8208 
410000 21660 -2.37485 -1.45904 6117.25 1128.1 -1 8208 
410000 21660 1.64254 2.41085 2998.73 1117.34 1 8208 
410000 21660 0.521141 -1.87412 1277.5 1114.99 -1 8208 
410000 21660 -1.86607 0.828204 3680.79 1111.63 1 8208 
410000 21660 -1.83849 -0.593732 3558.36 1103.19 -1 8208 
410000 21660 -1.88079 -0.420791 3632.45 1081.71 1 8208 
410000 21660 -1.85311 -0.338327 3042.19 929.868 1 8208 
410000 21660 -1.91618 -0.353184 2237.61 643.395 1 8208 
410000 21660 -1.3974 0.172597 2314.34 1076.5 1 8208 
410000 21660 -0.489689 2.01936 1193.94 1056.52 1 8208 
410000 21660 0.38163 -0.656132 1065.5 983.802 -1 8208 
410000 21660 2.15317 2.61356 3904.55 894.118 1 8208 
410000 21660 0.939307 1.49246 1310.67 883.807 -1 8208 
410000 21660 -2.30799 -0.00190923 4110.48 809.193 1 8208 
410000 21660 -2.02604 -2.96293 2079.24 537.739 -1 8208 
410000 21660 0.138508 -2.20247 5356.38 5303.6 1 8208 
410000 21660 1.99256 0.154314 18955.6 5074.58 -1 8208 
410000 21660 2.02162 0.392998 3580.18 931.265 1 8208 
410000 21660 1.93177 1.34798 12600.2 3576 -1 8208 
410000 21660 0.25903 -2.19172 3696.46 3573.28 -1 8208 
410000 21660 0.27026 -1.79432 2798.35 2695.81 1 8208 
410000 21660 -1.6227 -0.715138 4608.54 1750.12 -1 8208 
410000 21660 -1.56885 -0.211733 3240.65 1292.62 1 8208 
410000 21660 -0.62956 0.844666 2101.42 1740.35 -1 8208 
410000 21660 -0.833982 2.08969 2241.36 1634.77 -1 8208 
410000 21659 1.06058 2.01915 13139.3 8124.53 -1 8208 
410000 21659 -1.43001 -1.32606 12422.2 5623.06 1 8208 
410000 21659 -1.92567 -1.97929 9409.36 2685.98 -1 8208 
410000 21659 2.37032 -0.601251 13861.5 2568.16 1 8208 
410000 21659 1.05673 1.3335 3767.85 2335.38 1 8208 
410000 21659 -1.41145 1.30157 4895.48 2252.12 -1 8208 
410000 21659 2.48945 -0.136767 13287.9 2189.43 1 8208 
410000 21659 -1.13963 1.02395 3731.7 2164.58 -1 8208 
410000 21659 1.04909 2.07775 3387.36 2111.8 -1 8208 
410000 21659 -2.04041 -1.45703 7238.63 1850.09 1 8208 
410000 21659 1.25919 -1.98381 3492.71 1833.69 -1 8208 
410000 21659 -0.888834 2.7885 2599.05 1825.48 -1 8208 
410000 21659 -2.33513 0.462012 8751.13 1678.24 1 8208 
410000 21659 -0.0108501 2.59695 1647.96 1641.94 -1 8208 
410000 21659 -1.61181 -1.66016 4259.68 1633.88 -1 8208 
410000 21659 1.57735 0.532099 4082.17 1616.19 1 8208 
410000 21659 -1.4569 -1.63713 3629.08 1602.61 -1 8208 
410000 21659 1.29328 1.75017 3114.01 1587.56 -1 8208 
410000 21659 -0.757957 -1.57742 2004.62 1536.77 1 8208 
410000 21659 0.210762 2.57153 1557.06 1516.98 -1 8208 
410000 21659 0.442966 0.686734 1629.11 1475.94 -1 8208 
410000 21659 -1.33228 1.18366 2951.58 1454.66 1 8208 
410000 21659 -0.859251 -1.56563 2026.36 1451.81 1 8208 
410000 21659 0.12875 0.240133 1450.05 1431.43 1 8208 
410000 21659 -1.06926 -2.21867 2330.27 1428.59 -1 8208 
410000 21659 1.52408 2.68931 3411.65 1417.75 1 8208 
410000 21659 1.70576 -1.79122 4013.41 1410.53 1 8208 
410000 21659 -0.602778 2.03487 1667.96 1399.98 1 8208 
410000 21659 -0.182374 -2.20316 1420.99 1390.92 1 8208 
410000 21659 0.931317 2.98531 2009.39 1367.41 1 8208 
410000 21659 0.696128 -1.57466 1701.86 1354.47 -1 8208 
410000 21659 -2.41774 -1.51916 7511.26 1328.07 1 8208 
410000 21659 -0.798249 2.8749 1764.25 1316.53 -1 8208 
410000 21659 -1.19031 -2.83038 2292.85 1274.2 1 8208 
410000 21659 -1.49112 0.919845 2887.4 1235.88 -1 8208 
410000 21659 -1.01393 2.29956 1909.32 1220.95 -1 8208 
410000 21659 -0.386032 0.898678 1269.21 1173.02 -1 8208 
410000 21659 -0.80623 2.23759 1580.94 1172.58 -1 8208 
410000 21659 1.90394 0.1622 3940.35 1147.86 1 8208 
410000 21659 -2.02953 1.26502 4425.83 1142.78 -1 8208 
410000 21659 2.1806 2.73172 5119.53 1141.74 1 8208 
410000 21659 0.464855 -0.388537 1266.1 1133.68 -1 8208 
410000 21659 1.88502 -0.85907 3774.23 1119.46 1 8208 
410000 21659 -0.819933 1.78382 1517.77 1115.05 -1 8208 
410000 21659 0.744571 -0.803667 1439.78 1110.65 -1 8208 
410000 21659 -2.20749 -2.62303 4990.86 1084.21 -1 8208 
410000 21659 -1.65326 2.28269 2919.56 1077 -1 8208 
410000 21659 2.35585 -2.09639 5731.68 1076.87 1 8208 
410000 21659 -0.198661 0.752614 1105.31 1075.18 -1 8208 
410000 21659 1.09661 1.87811 1781.26 1067.18 1 8208 
410000 21659 2.13169 -2.66017 4546.17 1063.21 1 8208 
410000 21659 -0.521097 -0.615367 1204.58 1050.57 1 8208 
410000 21659 2.13353 -1.29398 4482.48 1046.43 -1 8208 
410000 21659 -1.4519 -0.474615 2360.33 1045.96 1 8208 
410000 21659 -1.42612 2.27629 2303.2 1044.34 -1 8208 
410000 21659 -0.412128 0.172668 1103.41 1007.74 1 8208 
410000 21659 -1.34103 1.37677 2055.82 1004.3 -1 8208 
410000 21659 1.39851 -3.05957 2083.58 967.805 -1 8208 
410000 21659 -1.85547 -1.05752 3147.63 960.009 -1 8208 
410000 21659 1.92344 1.2802 3342.96 955.581 1 8208 
410000 21659 1.0189 -0.53884 1500.27 954.135 -1 8208 
410000 21659 0.274498 -0.76317 997.704 951.809 -1 8208 
410000 21659 2.02119 0.618847 3564 927.437 -1 8208 
410000 21659 1.49629 2.88856 2170.69 923.942 -1 8208 
410000 21659 1.42883 1.98906 2027.18 916.465 1 8208 
410000 21659 2.02304 2.42266 3510.32 911.812 1 8208 
410000 21659 -2.27186 0.805534 4442.82 906.205 -1 8208 
410000 21659 -1.37654 -2.21703 1899.44 899.133 -1 8208 
410000 21659 -1.46971 2.58154 2051.41 894.135 -1 8208 
410000 21659 2.08796 -0.141602 3645.75 889.379 1 8208 
410000 21659 1.27578 1.37258 1677.38 865.933 -1 8208 
410000 21659 0.0970098 2.42841 831.51 815.87 -1 8208 
410000 21659 1.55841 -1.69443 2009.68 808.116 1 8208 
410000 21659 -2.28723 2.2186 3991.18 801.825 -1 8208 
410000 21659 -2.34595 0.304057 4196.14 795.872 -1 8208 
410000 21659 -2.12957 3.10601 3368.05 789.004 -1 8208 
410000 21659 2.2819 0.972104 3766.24 760.535 -1 8208 
410000 21659 -1.26721 1.72828 1420.4 737.645 1 8208 
410000 21659 2.14769 -1.29816 2438.97 560.939 -1 8208 
410000 21659 -0.436256 0.165064 23970.7 21857.2 -1 8208 
410000 21659 0.974878 1.97672 11208.5 7402.44 1 8208 
410000 21659 0.465717 2.77238 7782.13 7007.15 -1 8208 
410000 21659 0.713984 -0.751315 5401.26 4265.31 -1 8208 
410000 21659 -2.42321 -1.1349 21638.9 3806 -1 8208 
410000 21659 1.40242 1.72102 6871 3186.98 -1 8208 
410000 21659 1.11987 -2.52787 5277.19 3111.57 1 8208 
410000 21659 1.11866 1.84679 4661.72 2751.1 -1 8208 
410000 21659 1.22724 -1.44705 5030.69 2714.66 -1 8208 
410000 21659 2.39809 0.491921 12913 2328 -1 8208 
410000 21659 1.13423 1.91702 3399.06 1980.03 -1 8208 
410000 21659 1.10363 2.61168 1776.8 1058.52 1 8208 
410000 21659 1.97829 -1.2324 7044.58 1911.65 1 8208 
410000 21659 1.85794 -1.20228 6007 1829.1 -1 8208 
410000 21659 2.02956 -1.42161 6498.57 1678.38 -1 8208 
410000 21659 0.412495 -0.515191 1790.06 1642.85 -1 8208 
410000 21659 1.33697 -1.06281 3023.42 1484.08 -1 8208 
410000 21659 -2.15889 2.49243 6431.09 1465.1 1 8208 
410000 21659 2.22735 -0.598742 6823.72 1454.18 -1 8208 
410000 21659 0.983346 1.50202 2126.98 1392.9 -1 8208 
410000 21659 0.984428 2.03515 2092 1368.77 -1 8208 
410000 21659 -2.05594 -2.60997 5389.98 1356.85 1 8208 
410000 21659 -0.177861 -0.843522 1357.41 1329.14 1 8208 
410000 21659 -0.782866 -2.35471 1747.01 1316.85 1 8208 
410000 21659 1.25564 0.673163 2489.58 1309.97 -1 8208 
410000 21659 1.27826 1.16904 2427.08 1252.58 1 8208 
410000 21659 1.3314 0.369034 1428.26 701.86 -1 8208 
410000 21659 -1.95091 -0.0966745 4666.51 1299.78 -1 8208 
410000 21659 0.957863 1.87041 1931 1288.33 1 8208 
410000 21659 1.59303 -1.0155 3279.84 1279.54 -1 8208 
410000 21659 -2.06734 -0.983898 5125.58 1276.09 1 8208 
410000 21659 1.21647 1.94435 2322.22 1262.7 -1 8208 
410000 21659 -0.0592268 -0.998971 1216.15 1206 1 8208 
410000 21659 0.285525 -3.01594 1262.34 1205.15 -1 8208 
410000 21659 0.264741 -1.85301 1249.4 1199.3 -1 8208 
410000 21659 -2.14256 0.626487 5023.08 1162.49 -1 8208 
410000 21659 0.748651 -0.397824 1494.62 1150.37 -1 8208 
410000 21659 -1.21547 -0.256065 2097.21 1140.85 -1 8208 
410000 21659 -0.173689 -1.23833 1124.71 1099.39 -1 8208 
410000 21659 -1.91983 2.48609 3798.59 1089.8 -1 8208 
410000 21659 0.99627 -1.89983 1671.71 1082.64 1 8208 
410000 21659 1.65571 -0.0114604 2933.97 1079.88 1 8208 
410000 21659 -1.89321 2.14293 3540.96 1041.99 -1 8208 
410000 21659 -1.60629 -0.0301381 2698.87 1039.66 -1 8208 
410000 21659 0.488435 2.58548 1174.02 1039.25 1 8208 
410000 21659 -1.79304 1.8017 3131.56 1013.41 -1 8208 
410000 21659 -0.0691996 0.759745 986.666 974.411 -1 8208 
410000 21659 1.66369 -1.33343 2609.47 953.046 1 8208 
410000 21659 -1.88028 -0.0782706 3191.81 950.749 1 8208 
410000 21659 0.686509 -0.955233 1191.84 950.679 1 8208 
410000 21659 -0.93484 1.50735 1372.43 928.96 1 8208 
410000 21659 -0.568585 -1.23868 1084.66 922.466 1 8208 
410000 21659 -2.15725 1.72634 3851.4 878.436 1 8208 
410000 21659 -2.4908 0.635915 5149.44 847.068 -1 8208 
410000 21659 0.0337759 -1.11807 1463.51 1456.01 -1 8208 
410000 21659 0.118834 -0.292561 1076.49 1059.91 1 8208 
410000 21664 0.745664 1.85236 6876.88 5325.15 -1 8208 
410000 21664 -0.144371 2.87306 2753.8 2721.85 -1 8208 
410000 21664 1.32386 2.79806 5270.5 2618.61 1 8208 
410000 21664 -1.31129 -2.39976 4902.71 2462.41 1 8208 
410000 21664 1.32161 0.663344 4248.56 2114.59 1 8208 
410000 21664 -1.08759 1.88261 3475.3 2101.91 1 8208 
410000 21664 1.45844 -0.855173 4662.97 2056.95 -1 8208 
410000 21664 -0.528095 2.01521 2332.58 2037.61 1 8208 
410000 21664 -0.345013 -0.63782 2156.14 2029.62 -1 8208 
410000 21664 -1.04974 -1.8769 3218.72 2005.45 1 8208 
410000 21664 -2.43039 0.952873 10995.7 1920.26 1 8208 
410000 21664 1.93325 -2.83318 6754.61 1913.99 -1 8208 
410000 21664 0.521453 1.97838 2089.99 1830.73 1 8208 
410000 21664 0.70333 0.440432 2259.72 1793.28 -1 8208 
410000 21664 2.09481 -0.9376 7370.55 1787.14 -1 8208 
410000 21664 0.773332 0.439288 2294.14 1742.39 1 8208 
410000 21664 -2.48635 1.79219 10361.5 1712.4 -1 8208 
410000 21664 -2.41658 0.525526 9522.86 1685.77 -1 8208 
410000 21664 -1.9279 -0.746253 5863.52 1669.92 1 8208 
410000 21664 -0.0904722 0.157439 1645.89 1633.27 1 8208 
410000 21664 -2.41425 2.19126 9007.95 1598.26 -1 8208 
410000 21664 -1.27363 0.482741 3069.93 1591.62 1 8208 
410000 21664 1.85085 2.18374 5179.76 1587.74 1 8208 
410000 21664 -0.474321 3.00932 1749.86 1564.92 1 8208 
410000 21664 0.375312 1.53181 1680.09 1562.91 -1 8208 
410000 21664 -0.584682 0.216953 1842.96 1562.84 -1 8208 
410000 21664 -1.64593 0.126995 4140.8 1538.83 1 8208 
410000 21664 -1.41891 -1.44055 3217.31 1469.52 1 8208 
410000 21664 -0.348945 2.18235 1541.16 1445.9 -1 8208 
410000 21664 2.03897 -1.63269 5574.81 1426.64 1 8208 
410000 21664 -0.257297 2.17773 1476.87 1422.9 -1 8208 
410000 21664 -1.54614 0.229529 3489.6 1421.33 -1 8208 
410000 21664 -0.847345 3.09744 1965.7 1419.8 -1 8208 
410000 21664 0.193142 0.193896 1448.96 1415.73 1 8208 
410000 21664 0.927713 0.447409 2037.66 1390.39 -1 8208 
410000 21664 1.76825 0.96486 4098.03 1358.15 -1 8208 
410000 21664 0.958928 1.86677 2006.99 1338.23 -1 8208 
410000 21664 -2.40047 1.68724 7405.94 1331.88 -1 8208 
410000 21664 -0.660663 -0.48052 1634.71 1328.19 1 8208 
410000 21664 1.08971 1.59103 2188.55 1319.81 -1 8208 
410000 21664 -1.83964 2.67209 4197.5 1300.19 1 8208 
410000 21664 -1.3067 -2.27308 2529.39 1274.02 -1 8208 
410000 21664 -2.45074 -0.447521 7427.69 1271.29 1 8208 
410000 21664 -1.78036 0.12206 3857.72 1263.88 1 8208 
410000 21664 -1.48624 2.46207 2924.55 1257.34 1 8208 
410000 21664 -1.60872 -0.775596 3245.25 1247.84 -1 8208 
410000 21664 1.5422 1.3314 3029.33 1237.98 -1 8208 
410000 21664 2.21478 -0.804984 5720.51 1234.02 -1 8208 
410000 21664 -0.353404 0.506051 1312.39 1227.5 1 8208 
410000 21664 1.17383 -0.209376 2177.63 1226.55 -1 8208 
410000 21664 0.163613 1.5897 1238.56 1214.38 1 8208 
410000 21664 -2.15188 2.80866 5269.7 1208.59 -1 8208 
410000 21664 0.879972 0.488349 1699.41 1198.79 -1 8208 
410000 21664 1.55533 1.08395 2947.98 1190.3 -1 8208 
410000 21664 -2.2349 -1.53512 5498.73 1163.06 -1 8208 
410000 21664 1.33704 -0.0117614 2352.42 1153.84 1 8208 
410000 21664 -1.43802 1.65672 2561.94 1149.79 -1 8208 
