runNumber() eventNumber() neutralFE.eta() neutralFE.phi() neutralFE.e() neutralFE.pt() charge() signalType()
410000 21649 0.613328 -2.75834 2028.44 1698.78 0 4112 
410000 21649 1.10725 -0.295755 2816.03 1677.96 0 4112 
410000 21649 -0.382433 2.55098 1780.89 1658.15 0 4112 
410000 21649 -0.735721 1.30825 2109.64 1644.21 0 4112 
410000 21649 0.825257 -1.17165 2222.35 1633.73 0 4112 
410000 21649 1.05637 -1.12446 2621.8 1626.61 0 4112 
410000 21649 0.123753 1.21507 1600.67 1588.49 0 4112 
410000 21649 1.34883 -1.921 3221.89 1566.89 0 4112 
410000 21649 -1.06263 -2.01954 2518.25 1554.71 0 4112 
410000 21649 1.33471 -0.725923 3145.33 1548.61 0 4112 
410000 21649 -0.250046 0.349871 1596.82 1548.17 0 4112 
410000 21649 -0.305617 0.841104 1610.45 1538.06 0 4112 
410000 21649 0.231856 -2.28777 1569.93 1528.66 0 4112 
410000 21649 1.6795 0.46662 4206.13 1515.91 0 4112 
410000 21649 0.176815 -1.87103 1509.07 1485.78 0 4112 
410000 21649 -1.27835 2.99264 2806.94 1450.92 0 4112 
410000 21649 1.85245 -1.31875 4720.68 1445.34 0 4112 
410000 21649 -0.362286 2.38415 1541.06 1445.18 0 4112 
410000 21649 -0.246355 0.335852 1461.22 1417.97 0 4112 
410000 21649 1.30853 1.41195 2801.52 1411.01 0 4112 
410000 21649 0.708378 -2.7413 1773.79 1406.02 0 4112 
410000 21649 -1.2687 -0.0671608 2666.25 1389.6 0 4112 
410000 21649 -0.364432 -2.78303 1452.05 1360.69 0 4112 
410000 21649 0.227606 1.48642 1388.03 1352.84 0 4112 
410000 21649 0.210479 -1.13057 1369.33 1339.55 0 4112 
410000 21649 1.36475 0.526931 2745.86 1316.89 0 4112 
410000 21649 1.7478 1.96342 3875.46 1310.14 0 4112 
410000 21649 -1.9469 0.318507 4664.23 1304.74 0 4112 
410000 21649 0.183196 1.11895 1306.22 1284.6 0 4112 
410000 21649 1.60216 0.429404 3301.83 1278.49 0 4112 
410000 21649 0.755258 -3.07916 1660.27 1278.09 0 4112 
410000 21649 -3.23045 1.31504 15666.6 1236.98 0 4112 
410000 21649 0.446473 -2.71037 1349.73 1225.53 0 4112 
410000 21649 -1.75631 1.91607 3635.42 1219.18 0 4112 
410000 21649 -1.16124 2.30776 2136.21 1218.26 0 4112 
410000 21649 2.47895 -0.0660057 7316.55 1218.15 0 4112 
410000 21649 1.31428 -3.12101 2398.18 1201.87 0 4112 
410000 21649 0.0482658 0.106254 1186.28 1184.9 0 4112 
410000 21649 -0.989524 1.6135 1808.12 1181.12 0 4112 
410000 21649 0.447788 0.660601 1291.44 1171.97 0 4112 
410000 21649 0.989271 1.77513 1772.43 1158.03 0 4112 
410000 21649 -1.70273 -2.12246 3281.23 1157.17 0 4112 
410000 21649 -0.00770289 -0.0676124 1151.34 1151.3 0 4112 
410000 21649 2.0321 0.251503 4457.71 1148.72 0 4112 
410000 21649 -0.532699 -0.0853019 1291.64 1127.8 0 4112 
410000 21649 -3.32795 -1.17753 15716.3 1125.93 0 4112 
410000 21649 0.552421 0.338851 1286.75 1112.62 0 4112 
410000 21649 -1.77925 0.348168 3386.37 1111.35 0 4112 
410000 21649 0.957838 1.61564 1656.6 1108.18 0 4112 
410000 21649 -2.38977 -2.35224 6095.05 1107.92 0 4112 
410000 21649 0.810462 -0.0632088 1478.98 1098.15 0 4112 
410000 21649 2.16865 2.38691 4817.63 1087.41 0 4112 
410000 21649 -2.17441 0.644152 4773.35 1071.38 0 4112 
410000 21649 1.518 0.121693 2519.47 1053.68 0 4112 
410000 21649 -1.38606 -2.8923 2188.15 1029.93 0 4112 
410000 21649 0.284703 1.60778 1069.48 1027.55 0 4112 
410000 21649 0.495329 2.39877 1150.17 1022.19 0 4112 
410000 21649 1.5947 3.13418 2560.2 998.167 0 4112 
410000 21649 0.472445 1.3243 1072.79 963.274 0 4112 
410000 21649 -0.583396 -0.146521 1131.23 962.702 0 4112 
410000 21649 0.689025 -0.637014 1180.93 947.078 0 4112 
410000 21649 -2.05202 1.33662 3718.39 939.927 0 4112 
410000 21649 -1.12838 -2.22104 1578.35 924.584 0 4112 
410000 21649 1.79831 -0.297838 2851.62 919.137 0 4112 
410000 21649 -0.785092 -1.1222 1216.42 918.512 0 4112 
410000 21649 -1.77457 -1.98604 2772.64 913.961 0 4112 
410000 21649 2.37673 2.64271 4944.9 910.458 0 4112 
410000 21649 -0.430221 0.0544438 990.817 905.698 0 4112 
410000 21649 -1.0287 -0.166454 1409.5 893.535 0 4112 
410000 21649 1.50375 0.708106 2053.86 870.128 0 4112 
410000 21649 -0.524061 1.31224 984.272 863.024 0 4112 
410000 21649 -1.03103 -1.01741 1355.82 857.954 0 4112 
410000 21649 1.80397 2.59726 2651.73 850.136 0 4112 
410000 21649 0.05009 -2.99304 850.892 849.826 0 4112 
410000 21649 -0.156623 -0.727156 854.237 843.865 0 4112 
410000 21649 0.0476819 -0.0253872 831.326 830.382 0 4112 
410000 21649 -0.609206 2.01798 977.693 820.642 0 4112 
410000 21649 -0.651746 0.0390991 999.458 819.22 0 4112 
410000 21649 -0.486333 2.32605 914.649 816.207 0 4112 
410000 21649 -0.662651 3.07484 995.678 811.007 0 4112 
410000 21649 1.43624 -0.752257 1750.31 787.951 0 4112 
410000 21649 -1.9733 -1.78986 2885.21 786.873 0 4112 
410000 21649 2.4362 -1.08804 4525.52 785.887 0 4112 
410000 21649 -0.253916 -0.678993 808.448 783.069 0 4112 
410000 21649 -2.20434 -2.99954 3581.63 780.771 0 4112 
410000 21649 -1.32967 1.65841 1573.96 778.349 0 4112 
410000 21649 -1.53176 -0.466185 1866.95 771.075 0 4112 
410000 21649 0.90684 -3.00116 1106.06 768.023 0 4112 
410000 21649 0.436581 2.59825 840.875 766.645 0 4112 
410000 21649 -1.57473 -2.89304 1910.17 758.535 0 4112 
410000 21649 -1.03293 -0.821205 1200.38 758.479 0 4112 
410000 21649 0.663833 3.11875 927.188 754.702 0 4112 
410000 21649 2.1441 -0.166278 3254.52 752.359 0 4112 
410000 21649 -2.08035 -2.84491 2985.51 734.247 0 4112 
410000 21649 -0.884141 1.02868 1034.89 730.344 0 4112 
410000 21649 -2.19686 -0.734145 3288.78 722.181 0 4112 
410000 21649 1.19349 -0.915491 1295.69 719.482 0 4112 
410000 21649 0.874067 1.137 1006.44 715.339 0 4112 
410000 21649 0.0629812 -2.00755 714.6 713.186 0 4112 
410000 21649 0.916249 1.24501 1033.33 712.663 0 4112 
410000 21649 0.116441 0.344718 717.48 712.643 0 4112 
410000 21649 -0.464891 1.84083 772.011 695.492 0 4112 
410000 21649 -2.11025 2.00573 2892.21 690.963 0 4112 
410000 21649 -1.61357 -0.592669 1803.16 690.879 0 4112 
410000 21649 2.06833 0.180043 2754.55 685.382 0 4112 
410000 21649 1.51015 2.6901 1599.06 673.53 0 4112 
410000 21649 0.880106 0.0371416 950.711 672.857 0 4112 
410000 21649 1.79654 2.29652 2047.08 660.923 0 4112 
410000 21649 1.91539 -2.11334 2288.97 659.944 0 4112 
410000 21649 -0.112987 1.44807 663.839 659.624 0 4112 
410000 21649 -1.02519 1.89871 1035.46 658.197 0 4112 
410000 21649 -2.17917 -1.31272 2909.51 650.016 0 4112 
410000 21649 1.98903 2.52852 2416.92 649.247 0 4112 
410000 21649 -0.745748 1.89605 826.354 639.99 0 4112 
410000 21649 -0.473405 0.0606132 712.451 639.449 0 4112 
410000 21649 1.83654 1.23898 2056.93 639.376 0 4112 
410000 21649 -0.382951 -2.00791 686.13 638.72 0 4112 
410000 21649 -1.42195 2.59182 1389.79 633.675 0 4112 
410000 21649 -1.08889 1.89161 1043.19 630.792 0 4112 
410000 21649 -0.381888 2.85298 676.552 630.048 0 4112 
410000 21649 -2.09183 2.85455 2590.42 630.025 0 4112 
410000 21649 -1.52631 1.92211 1499.08 622.218 0 4112 
410000 21649 -1.54791 0.847232 1512.68 615.619 0 4112 
410000 21649 0.1863 1.20078 622.492 611.844 0 4112 
410000 21649 -0.691638 0.842949 759.866 608.443 0 4112 
410000 21649 1.23785 0.320681 1124.12 601.423 0 4112 
410000 21649 1.33288 -2.01558 1215.47 599.395 0 4112 
410000 21649 -2.2959 2.74996 2987.22 595.419 0 4112 
410000 21649 0.0911899 -2.61422 592.104 589.651 0 4112 
410000 21649 -0.620437 0.277235 706.654 589.505 0 4112 
410000 21649 -1.25726 -0.836065 1117.8 588.283 0 4112 
410000 21649 -1.18653 -2.1471 1051.34 587.182 0 4112 
410000 21649 -1.81865 0.744396 1842.76 582.618 0 4112 
410000 21649 2.45867 -3.08237 3363.6 571.321 0 4112 
410000 21649 -0.261968 1.29407 589.452 569.789 0 4112 
410000 21649 -1.27983 -1.61012 1100.85 568.314 0 4112 
410000 21649 -0.0666451 -2.34389 561.236 559.992 0 4112 
410000 21649 1.69676 1.23769 1564.76 554.928 0 4112 
410000 21649 1.8991 0.247379 1883.62 551.605 0 4112 
410000 21649 -0.614887 1.03148 659.078 551.495 0 4112 
410000 21649 -2.09502 0.465977 2264.57 549.076 0 4112 
410000 21649 -2.02036 2.90821 2102.6 548.006 0 4112 
410000 21649 1.9693 -2.49903 1973.6 540.326 0 4112 
410000 21649 -0.0581339 1.33189 540.122 539.211 0 4112 
410000 21649 -1.77235 2.83437 1631.81 539.03 0 4112 
410000 21649 1.62584 -1.42835 1418.14 537.231 0 4112 
410000 21649 -2.37984 -0.138601 2894.21 531.253 0 4112 
410000 21649 0.465608 -0.27932 577.14 519.773 0 4112 
410000 21649 2.17439 -2.16279 2313.2 519.208 0 4112 
410000 21649 -1.64358 -2.93608 1386.01 516.499 0 4112 
410000 21649 -0.814929 -0.246219 695.86 515.13 0 4112 
410000 21649 -0.559825 0.17859 596.731 514.052 0 4112 
410000 21649 -2.32573 -1.68889 2630.44 509.187 0 4112 
410000 21649 -1.77288 0.136504 1537.41 507.594 0 4112 
410000 21649 -0.236122 -2.98117 521.706 507.492 0 4112 
410000 21649 -0.133858 -0.254533 507.56 503.046 0 4112 
410000 21649 -0.458604 -2.2106 556.322 502.543 0 4112 
410000 21649 2.4275 1.02176 2850.88 499.331 0 4112 
410000 21649 2.25428 -1.92083 2373.16 492.695 0 4112 
410000 21649 -1.97797 -2.10927 1781 483.544 0 4112 
410000 21649 -2.42465 2.09115 2744.47 482.045 0 4112 
410000 21649 1.75072 0.0466112 1420.36 478.85 0 4112 
410000 21649 2.19994 1.85934 2183.69 478.079 0 4112 
410000 21649 2.29981 1.24867 2403.42 477.222 0 4112 
410000 21649 -2.37047 -1.53491 2552.08 472.79 0 4112 
410000 21649 -1.68552 0.829703 1318.27 472.449 0 4112 
410000 21649 -1.05825 1.9625 761.186 471.56 0 4112 
410000 21649 -0.455209 -1.17306 518.276 468.855 0 4112 
410000 21649 -0.571272 -2.28065 544.86 466.625 0 4112 
410000 21649 -2.35571 -1.33168 2477.59 465.693 0 4112 
410000 21649 0.211424 -2.31379 466.925 456.68 0 4112 
410000 21649 -2.41515 -2.04044 2570.03 455.648 0 4112 
410000 21649 0.863872 -0.743803 634.94 454.526 0 4112 
410000 21649 1.10328 0.563826 754.103 450.773 0 4112 
410000 21649 0.986776 2.1965 679.702 444.926 0 4112 
410000 21649 -0.809457 2.2038 595.563 442.504 0 4112 
410000 21649 0.599241 -0.839927 515.768 435.254 0 4112 
410000 21649 1.99263 -0.544912 1621.32 434.023 0 4112 
410000 21649 -2.25476 -2.29463 2066.2 428.765 0 4112 
410000 21649 -1.53607 2.10453 1039.13 427.492 0 4112 
410000 21649 1.338 2.50637 854.161 419.346 0 4112 
410000 21649 0.487169 -1.73917 467.455 416.986 0 4112 
410000 21649 -1.84686 -0.453701 1349 415.231 0 4112 
410000 21649 1.64811 -2.2112 1107.48 410.971 0 4112 
410000 21649 0.812042 1.32571 549.016 407.213 0 4112 
410000 21649 -0.0150538 1.42592 407.165 407.118 0 4112 
410000 21649 0.083277 -0.643871 405.544 404.142 0 4112 
410000 21649 -1.85273 1.1371 1309.62 400.862 0 4112 
410000 21649 0.310813 -2.0212 420.29 400.776 0 4112 
410000 21649 1.55053 2.72742 980.526 398.093 0 4112 
410000 21649 -0.539595 2.09261 451.949 393.29 0 4112 
410000 21649 -2.40446 -0.908776 2192.87 392.888 0 4112 
410000 21649 -0.0973072 -1.32381 388.229 386.398 0 4112 
410000 21649 -0.741355 1.16502 495.226 384.605 0 4112 
410000 21649 -0.0129388 -1.81186 384.613 384.581 0 4112 
410000 21649 0.0928922 2.31754 383.473 381.825 0 4112 
410000 21649 -1.84651 -0.138397 1198.43 369.006 0 4112 
410000 21649 -0.488515 -0.736293 413.647 368.763 0 4112 
410000 21649 -2.47533 -0.223308 2192.5 366.339 0 4112 
410000 21649 -1.15914 -3.10393 640.397 365.843 0 4112 
410000 21649 -0.713908 3.06644 460.246 363.589 0 4112 
410000 21649 2.12959 1.38892 1546.93 362.688 0 4112 
410000 21649 -0.511372 -0.534834 410.551 362.157 0 4112 
410000 21649 1.64468 2.40666 963.435 358.658 0 4112 
410000 21649 2.21806 -2.81551 1655.91 356.174 0 4112 
410000 21649 -2.38081 -1.60277 1934.18 354.696 0 4112 
410000 21649 0.139862 -2.30615 355.516 352.067 0 4112 
410000 21649 1.85136 2.18156 1144.17 350.679 0 4112 
410000 21649 0.861684 0.531549 478.952 343.385 0 4112 
410000 21649 0.238527 1.43712 352.114 342.329 0 4112 
410000 21649 0.492101 -2.19571 379.455 337.73 0 4112 
410000 21649 -0.438049 0.253882 369.982 337.117 0 4112 
410000 21649 1.62377 -0.152577 871.36 330.729 0 4112 
410000 21649 0.511107 2.80488 373.757 329.742 0 4112 
410000 21649 -2.40222 2.12615 1828.34 328.3 0 4112 
410000 21649 1.02902 2.2004 516.974 327.646 0 4112 
410000 21649 -0.341396 -2.30164 345.299 326.109 0 4112 
410000 21649 0.859286 2.79911 449.743 322.982 0 4112 
410000 21649 -0.467994 1.21671 358.776 322.779 0 4112 
410000 21649 -0.720543 -0.131237 407.695 320.762 0 4112 
410000 21649 1.36122 2.20334 661.734 318.347 0 4112 
410000 21649 2.18196 1.39289 1417.11 315.738 0 4112 
410000 21649 0.170174 1.60558 319.028 314.464 0 4112 
410000 21649 -0.714017 3.10747 392.274 309.871 0 4112 
410000 21649 -0.909787 0.772183 443.1 307.026 0 4112 
410000 21649 -2.43616 -2.01903 1749.9 303.891 0 4112 
410000 21649 -1.11162 2.90047 509.12 302.301 0 4112 
410000 21649 -2.04375 -1.35257 1181.43 301.036 0 4112 
410000 21649 -1.67881 -2.60513 828.419 298.756 0 4112 
410000 21649 1.70125 0.650967 844.819 298.352 0 4112 
410000 21649 1.74329 3.0981 877.934 298.057 0 4112 
410000 21649 1.87628 -1.12996 995.513 297.954 0 4112 
410000 21649 -0.216169 -1.50056 303.861 296.897 0 4112 
410000 21649 0.556957 -1.82424 343.041 295.941 0 4112 
410000 21649 -1.75385 2.30499 879.517 295.639 0 4112 
410000 21649 -0.274276 1.71816 305.36 294.223 0 4112 
410000 21649 2.04405 2.6867 1140.76 290.591 0 4112 
410000 21649 2.32157 0.242867 1490.85 289.773 0 4112 
410000 21649 -1.62383 -1.33141 739.102 280.515 0 4112 
410000 21649 -1.58661 1.82946 708.204 278.175 0 4112 
410000 21649 0.459431 2.2094 305.668 276.021 0 4112 
410000 21649 -2.44346 0.239129 1596.7 275.302 0 4112 
410000 21649 -2.38894 1.91303 1420.48 258.417 0 4112 
410000 21649 -0.555167 2.00525 298.506 257.754 0 4112 
410000 21649 -2.30517 -2.98763 1292.4 255.273 0 4112 
410000 21649 -1.1908 -1.62103 455.79 253.662 0 4112 
410000 21649 -0.310317 3.02962 261.102 249.016 0 4112 
410000 21649 -2.14621 -2.10767 1060.91 244.751 0 4112 
410000 21649 -1.22257 -1.94534 443.392 240.297 0 4112 
410000 21649 1.90466 2.9243 777.535 226.488 0 4112 
410000 21649 -2.27838 1.782 1116.86 226.469 0 4112 
410000 21649 -2.32772 1.92613 1141.38 220.514 0 4112 
410000 21649 -2.30085 -1.23111 1074.92 213.218 0 4112 
410000 21649 0.473496 -1.66061 236.561 212.313 0 4112 
410000 21649 1.89238 0.0464741 718.329 211.714 0 4112 
410000 21649 0.892698 1.02229 299.172 209.853 0 4112 
410000 21649 -1.1819 -1.22449 364.735 204.49 0 4112 
410000 21649 -0.641713 -0.441061 244.979 201.951 0 4112 
410000 21649 -1.69658 0.734397 563.598 199.908 0 4112 
410000 21649 0.928099 1.72306 282.266 193.002 0 4112 
410000 21649 -1.36656 -1.3215 401.947 192.466 0 4112 
410000 21649 -2.37516 1.00708 1040.98 191.961 0 4112 
410000 21649 -0.0926137 0.941552 191.696 190.876 0 4112 
410000 21649 -1.54855 1.72191 468.866 190.704 0 4112 
410000 21649 1.55759 -1.80639 468.328 188.918 0 4112 
410000 21649 0.319706 -2.82352 196.425 186.797 0 4112 
410000 21649 -0.35576 2.89288 191.423 179.917 0 4112 
410000 21649 -1.89362 0.728194 598.264 176.119 0 4112 
410000 21649 0.0350205 -1.04585 176.094 175.986 0 4112 
410000 21649 1.44036 0.700959 389.432 174.669 0 4112 
410000 21649 1.58081 0.682953 429.451 169.587 0 4112 
410000 21649 0.683947 -1.62152 207.929 167.26 0 4112 
410000 21649 1.73749 -0.227196 437.289 149.271 0 4112 
410000 21649 0.875938 0.540771 197.409 140.126 0 4112 
410000 21649 -0.375444 -3.10141 146.872 137.096 0 4112 
410000 21649 -2.34514 3.09329 700.228 132.989 0 4112 
410000 21649 2.49833 2.39288 813.067 132.807 0 4112 
410000 21649 -0.141495 0.180793 132.117 130.805 0 4112 
410000 21649 0.152938 1.12773 122.061 120.647 0 4112 
410000 21649 -1.41693 -0.663028 262.819 120.369 0 4112 
410000 21649 1.95276 2.38814 411.279 114.403 0 4112 
410000 21649 -0.463785 -2.50295 126.638 114.14 0 4112 
410000 21649 -1.53687 -2.74177 254.168 104.487 0 4112 
410000 21649 -1.7284 2.60653 284.693 98.0142 0 4112 
410000 21649 0.637098 0.439904 112.98 93.379 0 4112 
410000 21649 -1.69887 -1.02881 263.494 93.2612 0 4112 
410000 21649 -1.98112 1.81327 337.816 91.4402 0 4112 
410000 21649 0.329437 1.33037 93.5557 88.6988 0 4112 
410000 21649 -1.01562 1.82078 127.46 81.6202 0 4112 
410000 21649 -0.831384 2.01189 96.5197 70.6602 0 4112 
410000 21649 -0.942735 1.42703 99.6205 67.3896 0 4112 
410000 21649 1.44023 0.370602 149.432 67.0315 0 4112 
410000 21649 0.0342193 -1.45262 61.9482 61.912 0 4112 
410000 21649 1.2713 2.20423 117.764 61.2401 0 4112 
410000 21649 -1.64982 2.30617 120.775 44.7468 0 4112 
410000 21649 0.90725 0.931893 62.0855 43.098 0 4112 
410000 21649 1.3888 2.01854 75.1762 35.2989 0 4112 
410000 21649 0.0870353 -1.03804 34.5259 34.3955 0 4112 
410000 21649 -0.0863842 -1.91083 13.8787 13.8271 0 4112 
410000 21649 2.01874 2.44271 48.5651 12.6774 0 4112 
410000 21649 -1.59813 -1.95597 0 -22.3822 0 4112 
410000 21649 1.28946 -1.52803 0 -24.5327 0 4112 
410000 21649 -2.22687 -0.8215 0 -43.7559 0 4112 
410000 21649 -1.16363 1.53196 0 -65.7616 0 4112 
410000 21649 -0.296868 -2.60341 0 -77.2283 0 4112 
410000 21649 1.33205 -1.62056 0 -153.276 0 4112 
410000 21649 -2.08438 1.51318 0 -164.2 0 4112 
410000 21649 -0.98221 -1.12606 0 -195.359 0 4112 
410000 21649 -1.42948 1.35998 0 -320.933 0 4112 
410000 21649 1.11521 1.70235 0 -340.154 0 4112 
410000 21649 -1.84804 2.0928 0 -368.013 0 4112 
410000 21649 1.53103 1.63503 0 -412.014 0 4112 
410000 21649 -1.02692 1.71463 0 -438.161 0 4112 
410000 21649 1.07941 0.954223 0 -651.317 0 4112 
410000 21649 0.186713 2.57675 0 -733.219 0 4112 
410000 21649 -1.06954 -2.79539 851.584 522.891 0 4112 
410000 21649 -1.11185 -2.81711 259.818 154.243 0 4112 
410000 21649 -1.17457 -2.80014 808.506 456.049 0 4112 
410000 21649 -1.12393 -2.73234 0 -23.5885 0 4112 
410000 21649 -1.18599 -2.66631 0 -32.5395 0 4112 
410000 21649 -1.11134 -2.98733 0 -31.0201 0 4112 
410000 21645 0.496523 2.55458 8505.31 7554.77 0 4112 
410000 21645 -2.84915 2.8885 30105 3474.11 0 4112 
410000 21645 1.12605 2.20624 5333.77 3130.36 0 4112 
410000 21645 0.365048 1.82379 3209.94 3007.32 0 4112 
410000 21645 -2.96466 2.45566 27071.5 2785.18 0 4112 
410000 21645 1.11993 -1.46309 3995.8 2356.76 0 4112 
410000 21645 -0.749099 -1.7951 2872.02 2219.59 0 4112 
410000 21645 -0.190065 -2.30908 2187.9 2148.97 0 4112 
410000 21645 3.0462 -2.01391 21981.3 2085.23 0 4112 
410000 21645 -1.84085 -1.91123 6149.75 1903.78 0 4112 
410000 21645 -0.86391 -1.83239 2641.86 1891.14 0 4112 
410000 21645 -1.34674 -0.931322 3824.97 1863.6 0 4112 
410000 21645 -1.90594 2.41819 6283.03 1827.95 0 4112 
410000 21645 -0.385579 0.233249 1944 1807.93 0 4112 
410000 21645 1.52714 -1.25758 4250.31 1762.82 0 4112 
410000 21645 -0.0533441 -1.99126 1691.74 1689.34 0 4112 
410000 21645 -1.83299 -1.12834 5405.6 1685.97 0 4112 
410000 21645 -0.45109 -2.01168 1849.01 1675.62 0 4112 
410000 21645 -0.568432 -1.10887 1930.01 1655.3 0 4112 
410000 21645 -0.907737 -1.7992 2383.59 1654.04 0 4112 
410000 21645 -2.88672 2.6963 14607 1623.89 0 4112 
410000 21645 0.4563 -1.52538 1733.01 1567.02 0 4112 
410000 21645 2.10146 -0.417566 6492.36 1564.35 0 4112 
410000 21645 2.08906 1.40352 5981.48 1458.7 0 4112 
410000 21645 1.84912 1.28717 4738.04 1455.26 0 4112 
410000 21645 -0.0402651 -1.81384 1415.01 1413.86 0 4112 
410000 21645 -0.0418522 3.10132 1377.45 1376.25 0 4112 
410000 21645 -1.63006 2.8805 3619.94 1365.99 0 4112 
410000 21645 2.21424 1.61304 6195.91 1337.67 0 4112 
410000 21645 -0.202966 0.619524 1291.06 1264.92 0 4112 
410000 21645 -1.73299 0.526755 3422.04 1173.08 0 4112 
410000 21645 -0.93355 -0.45013 1683.03 1146.22 0 4112 
410000 21645 1.57197 -2.0209 2860.96 1138.97 0 4112 
410000 21645 -0.121232 -1.54885 1135 1126.71 0 4112 
410000 21645 -1.67498 -1.83495 2827.35 1023.29 0 4112 
410000 21645 -2.48764 1.91879 6181.28 1020.35 0 4112 
410000 21645 -0.0613346 1.24271 1004.01 1002.12 0 4112 
410000 21645 2.02195 -0.446593 3750 975.868 0 4112 
410000 21645 1.23518 -3.11065 1792.98 961.444 0 4112 
410000 21645 -1.84517 -2.00331 3058 942.782 0 4112 
410000 21645 0.57212 2.70301 1092.99 935.643 0 4112 
410000 21645 -0.608719 -0.0536236 1083.01 909.282 0 4112 
410000 21645 -0.0484448 1.03032 890.972 889.927 0 4112 
410000 21645 0.861234 2.00552 1237.01 887.156 0 4112 
410000 21645 0.055769 -3.09627 854.007 852.681 0 4112 
410000 21645 -0.270458 -2.97867 879.827 848.601 0 4112 
410000 21645 -0.138944 -0.720224 844.995 836.904 0 4112 
410000 21645 1.24428 -0.848595 1568.08 834.399 0 4112 
410000 21645 1.90116 -2.30596 2825.99 825.943 0 4112 
410000 21645 0.465783 -0.633245 895.004 805.982 0 4112 
410000 21645 -0.0968915 -1.97125 800.911 797.166 0 4112 
410000 21645 0.156015 -1.82415 789.004 779.498 0 4112 
410000 21645 1.54941 -1.72452 1911.01 776.662 0 4112 
410000 21645 2.135 -2.29653 3302.08 770.14 0 4112 
410000 21645 1.86307 -0.800829 2512.1 761.397 0 4112 
410000 21645 -0.459984 -2.52201 826.006 745.714 0 4112 
410000 21645 -2.14707 0.064721 3234.08 745.473 0 4112 
410000 21645 -0.347147 -2.14773 787.207 742.044 0 4112 
410000 21645 1.49262 2.55491 1701.96 728.343 0 4112 
410000 21645 1.39362 0.939828 1531.01 715.83 0 4112 
410000 21645 -0.857451 -0.142617 963.577 692.875 0 4112 
410000 21645 1.62266 -1.72996 1740.97 661.475 0 4112 
410000 21645 -1.16706 -1.50954 1093.88 620.85 0 4112 
410000 21645 2.05081 -2.91382 2427.95 614.452 0 4112 
410000 21645 -0.422275 0.2476 668.001 612.569 0 4112 
410000 21645 2.09656 -2.79003 2523.05 610.837 0 4112 
410000 21645 0.41221 2.53828 660.993 608.555 0 4112 
410000 21645 -0.936249 0.727993 895.033 608.35 0 4112 
410000 21645 0.364954 0.278531 645.006 604.312 0 4112 
410000 21645 0.215745 0.435962 612.006 598.034 0 4112 
410000 21645 -2.25522 0.0615006 2828.17 586.619 0 4112 
410000 21645 -1.51078 -3.12876 1390.33 585.281 0 4112 
410000 21645 2.17431 -1.20126 2520.02 565.674 0 4112 
410000 21645 -1.95246 -0.603335 1983 551.759 0 4112 
410000 21645 -0.258337 0.944006 568.998 550.525 0 4112 
410000 21645 1.59377 2.30387 1408.02 549.427 0 4112 
410000 21645 -2.05126 -1.63328 2159.99 546.4 0 4112 
410000 21645 0.625595 0.628564 646.995 538.198 0 4112 
410000 21645 0.163202 1.51953 543 535.848 0 4112 
410000 21645 -3.7789 -2.13039 11726.3 535.559 0 4112 
410000 21645 -0.502221 -1.42455 590.012 522.696 0 4112 
410000 21645 -1.85943 2.16131 1708 519.476 0 4112 
410000 21645 0.987545 -2.94887 786.97 514.843 0 4112 
410000 21645 -0.614289 0.539112 603.007 504.742 0 4112 
410000 21645 -0.563552 -2.05675 585 502.99 0 4112 
410000 21645 1.60116 -0.340829 1292.98 501.111 0 4112 
